id,name,room_type,price_usd_night,review_count,avg_rating,is_superhost,bedrooms,beds,bathrooms,persons,lat,lng,snapshot_month,search_zone,date_window,neighborhood,dist_center_km,is_tourist_zone,is_entire_home,est_active_months,est_start_year,est_start_month
725434319830007727,2-bedroom rental unit in Tirane,Entire home/apt,287.0,4,5.0,False,2,4,2.0,6,41.345324394291765,19.85849324317574,2026-03,Astir,2026-06,Astir,4.84,0,1,2,2025,2025-01
1063513605790449909,Flat Tirane,Entire home/apt,352.0,8,4.13,False,1,3,1.0,4,41.3333854,19.8656758,2026-03,Astir,2026-06,Astir,5.255,0,1,3,2025,2025-01
1227381178835897092,Skyline Panorama Apartment,Entire home/apt,989.0,0,,False,2,2,2.0,4,41.34812719731464,19.86497240774892,2026-03,Astir,2026-06,Astir,5.623,0,1,1,2025,2025-02
938435297279067720,Apartment I ri,Entire home/apt,303.0,0,,False,2,2,1.0,4,41.34909,19.86371,2026-03,Astir,2026-06,Astir,5.541,0,1,1,2025,2025-02
1439112653087633656,Dajti LoveNest,Entire home/apt,339.0,2,,False,2,3,1.0,4,41.34899406850455,19.863256971072705,2026-03,Astir,2026-06,Astir,5.491,0,1,1,2025,2025-02
657658325889326610,Lovely and welcoming apartment in Tirana,Entire home/apt,854.0,1,,False,2,3,1.0,4,41.34903,19.86113,2026-03,Astir,2026-06,Astir,5.281,0,1,1,2025,2025-02
1422545421254902694,Studio With Mountain View 14,Entire home/apt,177.0,5,5.0,False,1,1,1.0,2,41.34962802325701,19.85871948301792,2026-03,Astir,2026-08,Astir,5.076,0,1,2,2025,2025-01
53604394,New Quiet Villa with patio near city center,Entire home/apt,421.0,18,5.0,False,2,2,1.5,4,41.33607,19.85,2026-03,Astir,2026-08,Kinostudio,3.602,0,1,7,2025,2025-01
1587560694775154042,Green Oasis 2,Entire home/apt,251.0,0,,False,2,3,1.0,5,41.34954282229664,19.859732386776425,2026-03,Astir,2026-08,Astir,5.17,0,1,1,2025,2025-02
1418232383550235101,Standart Studio 3,Entire home/apt,149.0,7,4.86,False,1,1,1.0,2,41.34964998383583,19.85893807116512,2026-03,Astir,2026-08,Astir,5.098,0,1,3,2025,2025-01
1559601963563632689,Cozy 2-Bed Room Near Attractions,Shared room,159.0,1,,False,1,2,1.0,2,41.34957039687473,19.858929701149464,2026-03,Astir,2026-08,Astir,5.093,0,0,1,2025,2025-02
1127294860778476080,Private home with garden,Entire home/apt,562.0,0,,False,2,1,1.0,4,41.33866050763473,19.85846199095249,2026-03,Astir,2026-08,Astir,4.584,0,1,1,2025,2025-02
1321988520558853293,Olive Apartments,Entire home/apt,253.0,49,4.94,True,2,3,1.0,4,41.3427,19.85469,2026-03,Astir,2026-12,Astir,4.337,0,1,20,2024,2024-01
1234692010773086735,Cozy apartment in quite area,Entire home/apt,223.0,13,5.0,True,1,1,1.0,2,41.34068457689709,19.86000560224056,2026-03,Astir,2026-12,Astir,4.813,0,1,5,2025,2025-01
1417403406026981030,Studio With City View 5,Entire home/apt,162.0,3,5.0,False,1,1,1.0,2,41.34959254072192,19.858794920146465,2026-03,Astir,2026-12,Astir,5.081,0,1,1,2025,2025-02
1169341824492058543,Casa Albo,Entire home/apt,544.0,9,5.0,False,2,3,1.0,4,41.34984,19.86764,2026-03,Astir,2026-12,Astir,5.972,0,1,4,2025,2025-01
1444428213860230938,Comfortable 2 Bedroom Flat,Entire home/apt,355.0,2,,False,2,3,1.0,5,41.34420466326447,19.85615266139294,2026-03,Astir,2027-03,Astir,4.552,0,1,1,2025,2025-02
1368270279057337914,Room 104 With No Balcony,Private room,412.0,0,,False,1,1,1.0,2,41.34864874594475,19.85547029324605,2026-03,Astir,2027-03,Astir,4.708,0,0,1,2025,2025-02
630342903609626394,"Nice city view
3.7 km from the center",Entire home/apt,234.17,0,,False,1,1,1.0,4,41.34757,19.85362,2026-03,Astir,2027-03,Astir,4.471,0,1,1,2025,2025-02
624569951994439408,Relax Apartment,Entire home/apt,484.83,0,,False,1,2,1.0,4,41.33661,19.85685,2026-03,Astir,2027-03,Astir,4.354,0,1,1,2025,2025-02
631791355866876230,Dajti Express Home,Entire home/apt,416.5,0,,False,1,1,1.5,4,41.349461,19.858547,2026-03,Astir,2027-03,Astir,5.05,0,1,1,2025,2025-02
1449138213204964396,Benis apartment,Entire home/apt,562.0,0,,False,2,2,1.0,5,41.34003372960781,19.860061278045883,2026-03,Astir,2027-03,Astir,4.797,0,1,1,2025,2025-02
1123992020291065401,"Villa VSV: ""Parking Spot + View""",Entire home/apt,371.0,45,4.89,True,2,2,1.0,4,41.36718,19.78261,2026-03,Kashar,2026-06,Kashar,5.954,0,1,18,2024,2024-01
1532669811540159593,Best comfort apartment,Entire home/apt,174.0,0,,False,1,1,1.0,3,41.35267449345787,19.77878993467593,2026-03,Kashar,2026-06,Kashar,5.238,0,1,1,2025,2025-02
52385503,"Villa Çerpja
Free safe parking",Entire home/apt,412.0,197,4.92,True,2,3,1.0,6,41.36919,19.78927,2026-03,Kashar,2026-06,Kashar,5.664,0,1,79,2019,2019-01
1124028369169434248,Villa VSV :Second Flat + Parking,Entire home/apt,371.0,26,4.85,True,1,0,1.0,4,41.36726,19.78426,2026-03,Kashar,2026-06,Kashar,5.839,0,1,10,2025,2025-01
1484594080924941844,Vila Nikollaj,Entire home/apt,330.0,4,5.0,True,1,1,1.0,2,41.36264283825943,19.77793570607901,2026-03,Kashar,2026-06,Kashar,5.974,0,1,2,2025,2025-01
1141288478962832513,Amar's 2 double bedrooms entire luxury apartment.,Entire home/apt,377.0,138,4.93,True,2,2,1.0,5,41.35426549629021,19.777307733893394,2026-03,Kashar,2026-06,Kashar,5.471,0,1,55,2021,2021-01
1493437598903057530,Vila Nikollaj,Private room,330.0,7,4.71,True,1,1,1.0,2,41.36262622797351,19.777934700250626,2026-03,Kashar,2026-06,Kashar,5.973,0,0,3,2025,2025-01
1164916276614227346,Siar's 2 double bedrooms entire luxury apartment.,Entire home/apt,340.0,105,4.89,True,2,3,1.0,5,41.35409989640598,19.77724201977253,2026-03,Kashar,2026-06,Kashar,5.468,0,1,42,2022,2022-01
1115338326074303991,Geri’s Home,Entire home/apt,454.0,32,4.84,True,2,4,1.0,7,41.37746,19.78188,2026-03,Kashar,2026-06,Kashar,6.889,0,1,13,2024,2024-02
1135207280155615206,Villa Oni Your Stylish Home Away in Tirana,Entire home/apt,742.0,8,5.0,False,2,7,1.0,8,41.35869,19.77559,2026-03,Kashar,2026-06,Kashar,5.906,0,1,3,2025,2025-01
1610822399244157729,Airbnb,Entire home/apt,525.0,0,,False,1,1,1.0,4,41.35019659544341,19.79705516248941,2026-03,Kashar,2026-06,Selvia,3.481,0,1,1,2025,2025-02
1218921594704920064,Vata Apartments 2,Private room,352.0,1,,False,1,2,2.0,4,41.37327,19.79778,2026-03,Kashar,2026-06,Kashar,5.586,0,0,1,2025,2025-02
36345466,"New York Hotel,Kamez",Hotel room,371.0,3,4.33,False,5,8,5.0,2,41.37864,19.79838,2026-03,Kashar,2026-06,Bathore,6.108,0,0,1,2025,2025-02
1639934960935973032,STAR Hotel - Quiet Stay Near Tirana,Private room,756.0,0,,False,10,12,10.0,16,41.37151443952119,19.777413420323946,2026-03,Kashar,2026-06,Mezez,6.699,0,0,1,2025,2025-02
1524490383430555218,Modern Luxury Villa - completely private.,Entire home/apt,819.67,0,,True,5,9,5.0,14,41.37671,19.79919,2026-03,Kashar,2026-06,Kashar,5.876,0,1,1,2025,2025-02
1215956421229276656,Vata Apartments,Private room,352.0,6,4.83,False,1,2,1.0,3,41.37213119799006,19.797007888555527,2026-03,Kashar,2026-06,Kashar,5.508,0,0,2,2025,2025-01
1491442314259455803,Park Hotel Six-person room,Private room,668.0,0,,False,1,4,1.0,6,41.366483833227285,19.78683501474493,2026-03,Kashar,2026-06,Kashar,5.589,0,0,1,2025,2025-02
1574876808740549589,Villa Star,Entire home/apt,317.0,0,,False,1,3,1.0,5,41.35948843679689,19.775023160754344,2026-03,Kashar,2026-06,Kashar,6.009,0,1,1,2025,2025-02
1359278653902274128,Great place,Private room,175.67,0,,False,1,1,1.0,3,41.35281827214739,19.77301613147993,2026-03,Kashar,2026-06,Kashar,5.798,0,0,1,2025,2025-02
1348292171588793131,Nona Lelas house,Private room,843.0,0,,False,1,1,0.5,2,41.35654790507281,19.774573497149586,2026-03,Kashar,2026-06,Kashar,5.864,0,0,1,2025,2025-02
24673025,Luca apartament,Entire home/apt,522.0,0,,False,1,1,1.5,3,41.37849,19.78422,2026-03,Kashar,2026-06,Kashar,6.832,0,1,1,2025,2025-02
1465721136292834153,Vila Nikollaj,Private room,371.0,10,5.0,True,1,1,1.0,2,41.36252532415542,19.77802287787199,2026-03,Kashar,2026-06,Kashar,5.958,0,0,4,2025,2025-01
758456594419159323,Modern apartment overlooking the city of Tirana,Entire home/apt,476.0,26,4.85,False,2,3,1.0,5,41.36348,19.77154,2026-03,Kashar,2026-06,Mezez,6.584,0,1,10,2025,2025-01
684602734015392398,Privat house in Tirana,Entire home/apt,495.0,0,,False,2,2,1.0,4,41.3608,19.78064,2026-03,Kashar,2026-06,Kashar,5.613,0,1,1,2025,2025-02
1404479317747819876,luxury apartament,Entire home/apt,330.0,0,,False,2,4,2.0,4,41.36379,19.77202,2026-03,Kashar,2026-06,Mezez,6.563,0,1,1,2025,2025-02
1560869349384244467,Cozy Apartments in Tirana,Entire home/apt,319.0,0,,False,1,2,1.0,2,41.3582595,19.7789639,2026-03,Kashar,2026-06,Kashar,5.578,0,1,1,2025,2025-02
992433320045828125,Lusha Home,Entire home/apt,541.0,2,,True,2,4,1.0,6,41.37972511972424,19.78252312168479,2026-03,Kashar,2026-06,Kashar,7.052,0,1,1,2025,2025-02
1527681717198793176,Noemi's Home,Entire home/apt,404.0,0,,False,2,3,1.0,4,41.35317700472492,19.772057980299,2026-03,Kashar,2026-06,Kashar,5.91,0,1,1,2025,2025-02
949327721861178673,Bajraktari’s villa,Entire home/apt,171.83,0,,False,3,6,2.0,6,41.36365176322899,19.777166041205867,2026-03,Kashar,2026-06,Kashar,6.112,0,1,1,2025,2025-02
1191269910357722964,Hotel Sejlor,Private room,317.0,0,,False,1,3,1.0,9,41.37417,19.7985102,2026-03,Kashar,2026-06,Kashar,5.644,0,0,1,2025,2025-02
1195702782866371550,Apartment / Flat for rent,Entire home/apt,562.0,0,,False,1,1,1.0,3,41.35476074911978,19.78125426918268,2026-03,Kashar,2026-06,Kashar,5.141,0,1,1,2025,2025-02
831794616910728152,Apartament,Entire home/apt,824.0,0,,False,1,5,1.5,5,41.3750414064843,19.777266159653664,2026-03,Kashar,2026-06,Mezez,7.0,0,1,1,2025,2025-02
1194959697183583329,Luxurious Flat For Rent !,Entire home/apt,879.0,0,,False,1,1,1.0,4,41.35398,19.78128,2026-03,Kashar,2026-06,Kashar,5.088,0,1,1,2025,2025-02
1177583743349458848,Beatiful Apartment for daily rent.,Entire home/apt,461.0,0,,False,2,2,1.0,4,41.36465,19.77055,2026-03,Kashar,2026-06,Mezez,6.751,0,1,1,2025,2025-02
1357853189248403560,Diamond Hill B&B,Entire home/apt,686.0,0,,False,2,4,1.0,8,41.35187,19.79144,2026-03,Kashar,2026-06,Kashar,4.059,0,1,1,2025,2025-02
32566408,★ Stunning Mountain view ★ | Near to the airport,Entire home/apt,610.0,85,4.91,True,3,6,2.0,8,41.37594,19.78429,2026-03,Kashar,2026-12,Kashar,6.595,0,1,34,2023,2023-01
1231243421562591464,House with courtyard parking and garden,Entire home/apt,419.0,4,5.0,False,3,5,1.0,8,41.35265695159822,19.784033274415368,2026-03,Kashar,2026-12,Kashar,4.754,0,1,2,2025,2025-01
42135082,★ Stunning Mountain View ★ | Balcony + Parking,Entire home/apt,642.0,23,4.78,False,3,4,2.0,9,41.37845,19.78475,2026-03,Kashar,2026-12,Kashar,6.796,0,1,9,2025,2025-01
1178266436252846491,Helia’s Luxury Apartment - New Boulevard,Entire home/apt,312.0,54,4.93,True,1,1,1.0,3,41.34564768950422,19.81046587228775,2026-03,Fresku,2026-06,Selvia,2.212,0,1,22,2024,2024-01
1362835778991854200,Cozy & Stylish Apartment,Entire home/apt,305.0,0,,True,1,1,1.0,2,41.345120631314856,19.82279598712921,2026-03,Fresku,2026-06,Laprake,2.008,0,1,1,2025,2025-02
1089791641739702869,Shehu Apartment 1,Entire home/apt,412.0,0,,False,1,0,1.0,4,41.345770935689,19.80995870288804,2026-03,Fresku,2026-06,Selvia,2.248,0,1,1,2025,2025-02
1135511919809559664,Eden Appartament,Entire home/apt,281.0,0,,False,1,3,1.0,3,41.34556665386449,19.824713431298733,2026-03,Fresku,2026-06,Laprake,2.114,0,1,1,2025,2025-02
1263745660901270046,Blerta Apartment,Entire home/apt,317.0,1,,False,1,1,1.0,3,41.34941550850856,19.82232797409768,2026-03,Fresku,2026-06,Fresku,2.466,0,1,1,2025,2025-02
1337655053082528026,Cozy and comfy apartment.,Entire home/apt,330.0,0,,False,1,1,1.0,3,41.34503805354071,19.80960488319397,2026-03,Fresku,2026-06,Selvia,2.193,0,1,1,2025,2025-02
1549558053999919984,Vog Villa,Entire home/apt,576.83,0,,False,3,4,2.0,8,41.35465731533013,19.819974283605973,2026-03,Fresku,2026-06,Fresku,3.018,0,1,1,2025,2025-02
1180993985301855857,Quiet one bedroom apartament,Entire home/apt,248.0,5,5.0,False,1,3,1.0,3,41.34865721749687,19.82826513658937,2026-03,Fresku,2026-06,Laprake,2.577,0,1,2,2025,2025-01
1548496272467912247,Oen Living Apartment,Entire home/apt,495.0,1,,False,1,1,1.0,3,41.34499981022937,19.809727258980278,2026-03,Fresku,2026-06,Selvia,2.183,0,1,1,2025,2025-02
1088994956721576708,Lovely appart.gj-m.1-4,Entire home/apt,232.0,1,,False,1,1,1.0,3,41.3451489,19.8269119,2026-03,Fresku,2026-06,Laprake,2.161,0,1,1,2025,2025-02
1556167827293382403,Meli Deluxe Apartment 5,Entire home/apt,405.0,0,,False,1,2,1.0,4,41.34924521002683,19.829914573294065,2026-03,Fresku,2026-06,Laprake,2.716,0,1,1,2025,2025-02
1114243918815050171,Lovely appartament 1-D,Entire home/apt,197.0,0,,False,1,1,1.0,3,41.34603859877733,19.818115197122097,2026-03,Fresku,2026-06,Fresku,2.059,0,1,1,2025,2025-02
39947722,Deni's Family Apartment New BLVD,Entire home/apt,495.0,10,4.8,False,1,1,1.0,2,41.34613,19.81785,2026-03,Fresku,2026-06,Fresku,2.07,0,1,4,2025,2025-01
1114234893883252908,Lovely appartament 1-3,Entire home/apt,190.0,2,,False,1,1,1.0,2,41.34589890343954,19.818180240690708,2026-03,Fresku,2026-06,Fresku,2.043,0,1,1,2025,2025-02
627862842736490778,Tiny apartment for couples,Entire home/apt,175.17,0,,False,1,1,1.0,2,41.34515,19.826912,2026-03,Fresku,2026-06,Laprake,2.161,0,1,1,2025,2025-02
1280584639062002040,Shehu Apartment 2,Entire home/apt,412.0,1,,False,1,2,1.0,3,41.34542175437958,19.81218705084823,2026-03,Fresku,2026-06,Selvia,2.117,0,1,1,2025,2025-02
685583700532159228,Sakura Center Apartment,Entire home/apt,466.0,0,,False,1,1,1.0,2,41.34616,19.81406,2026-03,Fresku,2026-06,Selvia,2.134,0,1,1,2025,2025-02
1543463633915663754,Meli Deluxe Apartment 2,Entire home/apt,327.0,0,,False,1,2,1.0,3,41.34934343341448,19.828942444531624,2026-03,Fresku,2026-06,Laprake,2.678,0,1,1,2025,2025-02
1273956452684331374,Calming and modern apartment,Private room,338.0,0,,False,2,3,1.0,4,41.35488460111425,19.82349269092083,2026-03,Fresku,2026-06,Fresku,3.086,0,0,1,2025,2025-02
905169096649341122,Saranda Room,Private room,528.0,0,,False,1,1,1.0,2,41.34581782129474,19.81014698836608,2026-03,Fresku,2026-06,Selvia,2.244,0,0,1,2025,2025-02
1522596516974829648,Meli Deluxe Apartment 1,Entire home/apt,327.0,0,,False,1,2,1.0,4,41.34960585045854,19.82844133135565,2026-03,Fresku,2026-06,Laprake,2.681,0,1,1,2025,2025-02
1556173269917703423,Meli Deluxe Apartment 6,Entire home/apt,327.0,0,,False,1,2,1.0,4,41.34934185916289,19.82990384445801,2026-03,Fresku,2026-06,Laprake,2.725,0,1,1,2025,2025-02
1113978920030460603,Lovely appartament C,Entire home/apt,186.0,0,,False,1,1,1.0,3,41.34606653780891,19.818224161863327,2026-03,Fresku,2026-06,Fresku,2.062,0,1,1,2025,2025-02
1113984114526107789,is not available,Entire home/apt,163.0,0,,False,1,1,1.0,2,41.34610806877968,19.818284176290035,2026-03,Fresku,2026-06,Fresku,2.066,0,1,1,2025,2025-02
1556162390756724969,Meli Deluxe Apartment 4,Entire home/apt,327.0,0,,False,1,2,1.0,4,41.34924768962025,19.829918028513536,2026-03,Fresku,2026-06,Laprake,2.716,0,1,1,2025,2025-02
914601846673546107,Deni's Family Apartment,Entire home/apt,417.0,0,,False,1,2,1.0,3,41.345878380456746,19.817368365606708,2026-03,Fresku,2026-06,Fresku,2.045,0,1,1,2025,2025-02
1064552451270589977,Brand new condo for rent,Entire home/apt,293.0,1,,False,1,1,1.0,3,41.34914,19.82267,2026-03,Fresku,2026-06,Laprake,2.442,0,1,1,2025,2025-02
1113962775625558206,Lovely appartament D,Entire home/apt,197.0,0,,False,1,1,1.0,3,41.34594672710244,19.81798510998487,2026-03,Fresku,2026-06,Fresku,2.049,0,1,1,2025,2025-02
1235202130948929894,Apartament,Entire home/apt,725.0,1,,False,2,2,1.0,2,41.35002092250912,19.82271753251553,2026-03,Fresku,2026-06,Fresku,2.539,0,1,1,2025,2025-02
1430508856874502693,"Luxurious, Relaxing, Quiet Villa",Entire home/apt,656.0,0,,False,3,0,2.0,12,41.35832842277665,19.828103708858933,2026-03,Fresku,2026-06,Laprake,3.578,0,1,1,2025,2025-02
1114591203335369867,apartament kacupi,Entire home/apt,218.0,4,4.75,False,1,1,1.0,2,41.34591,19.8177,2026-03,Fresku,2026-06,Fresku,2.047,0,1,2,2025,2025-01
1113989847233590633,Lovely appartament 1-B,Entire home/apt,192.0,0,,False,1,1,1.0,2,41.34608214338892,19.81822952628136,2026-03,Fresku,2026-06,Fresku,2.063,0,1,1,2025,2025-02
672199563784043212,Dori Ani,Entire home/apt,247.17,0,,False,4,4,2.0,12,41.35806888551019,19.82111692428589,2026-03,Fresku,2026-06,Fresku,3.404,0,1,1,2025,2025-02
1022572723360799481,sweet home,Private room,169.0,0,,False,1,1,0.5,2,41.350534,19.8137449,2026-03,Fresku,2026-06,Fresku,2.615,0,0,1,2025,2025-02
1198599708210623358,Apartment 1+1 near the area 5Maj,Entire home/apt,225.0,0,,False,1,1,1.0,4,41.35048,19.82275,2026-03,Fresku,2026-06,Fresku,2.59,0,1,1,2025,2025-02
1210691870247187671,Nice appartament A-1,Entire home/apt,204.0,2,,False,1,1,1.0,2,41.34594597199224,19.8182962462306,2026-03,Fresku,2026-06,Fresku,2.048,0,1,1,2025,2025-02
1089217729470897984,"lovely appart.g-s,1-8",Entire home/apt,218.0,2,,False,1,1,1.0,2,41.3451489,19.8269119,2026-03,Fresku,2026-06,Laprake,2.161,0,1,1,2025,2025-02
51795537,πολιτελι βίλα μόνο 5κμ από το κέντρο τον Τριανόν,Entire home/apt,680.0,0,,False,2,5,1.5,6,41.3566,19.82976,2026-03,Fresku,2026-06,Laprake,3.456,0,1,1,2025,2025-02
1227277360650832948,Apartament for Rent,Entire home/apt,246.0,0,,False,1,1,1.0,4,41.35059,19.82236,2026-03,Fresku,2026-06,Fresku,2.595,0,1,1,2025,2025-02
1630760087424306187,"Modern Home with BBQ, Yard & Parking",Entire home/apt,305.0,0,,False,3,3,2.0,4,41.35790299803335,19.82066565221056,2026-03,Fresku,2026-08,Fresku,3.382,0,1,1,2025,2025-02
1043334498096265474,Family apartment up to 6 people,Entire home/apt,660.0,7,5.0,False,2,3,1.0,6,41.35101985289108,19.82285868376493,2026-03,Fresku,2026-08,Fresku,2.651,0,1,3,2025,2025-01
1547057629629177910,Dianahome2,Entire home/apt,441.0,0,,False,3,3,2.0,6,41.3501884,19.8266665,2026-03,Fresku,2026-08,Laprake,2.669,0,1,1,2025,2025-02
1479892074375373932,NAKO Apartment New Boulevard TR,Entire home/apt,337.0,14,5.0,True,1,2,1.0,3,41.34557275450034,19.810640373541275,2026-03,Fresku,2026-12,Selvia,2.197,0,1,6,2025,2025-01
1089211484083690890,"lovely appartament g,s1-3",Entire home/apt,186.0,0,,False,1,1,1.0,2,41.3451489,19.8269119,2026-03,Fresku,2026-12,Laprake,2.161,0,1,1,2025,2025-02
1556176111738345264,Meli Deluxe Apartment 7,Entire home/apt,327.0,0,,False,1,2,1.0,4,41.34924118297637,19.829995039564512,2026-03,Fresku,2027-03,Laprake,2.72,0,1,1,2025,2025-02
1555162905121772056,Meli Deluxe Apartment 3,Entire home/apt,327.0,0,,False,1,1,1.0,4,41.35084389713155,19.828781074839704,2026-03,Fresku,2027-03,Laprake,2.822,0,1,1,2025,2025-02
1210573009676375768,Nice appartament B-1,Entire home/apt,204.0,2,,False,1,1,1.0,2,41.3459813,19.8183809,2026-03,Fresku,2027-03,Fresku,2.052,0,1,1,2025,2025-02
652693253752061181,Modern calm apartment with garden & open view,Entire home/apt,286.0,8,5.0,False,1,3,1.0,2,41.29876,19.87379,2026-03,Sauk,2026-06,Sauk,6.897,0,1,3,2025,2025-01
720406069933219423,Unique bedroom with open view and free parking,Private room,174.0,13,4.77,False,1,2,1.0,2,41.29892,19.87194,2026-03,Sauk,2026-06,Sauk,6.707,0,0,5,2025,2025-01
1187031466958772814,Enjoy this space away from the noise.,Entire home/apt,723.0,8,4.75,False,1,2,1.0,2,41.31599,19.87088,2026-03,Sauk,2026-06,Ali Demi,5.931,0,1,3,2025,2025-01
45459691,Private house lakefront,Entire home/apt,495.0,0,,False,1,3,1.0,4,41.3068,19.86785,2026-03,Sauk,2026-08,Sauk,5.92,0,1,1,2025,2025-02
1191729067764822891,Cozy home in city center,Entire home/apt,289.0,167,4.97,True,1,2,1.0,3,41.33232814298408,19.829066321253777,2026-03,Center,2026-06,Center,1.269,1,1,67,2020,2020-01
717244941417153339,Scandinavian Apartment Near Center & Free Parking,Entire home/apt,498.0,487,4.96,True,2,3,3.0,5,41.331139588620445,19.828143306076527,2026-03,Center,2026-06,Myslym Shyri,1.123,1,1,84,2018,2018-03
952171639166787447,Cozy White Studio 2 / near New Bazaar,Entire home/apt,229.0,120,4.92,True,1,1,1.0,2,41.33283341970698,19.82875920832157,2026-03,Center,2026-06,Bulevardi,1.264,1,1,48,2021,2021-03
678259602562106327,Sunny and quiet apartment • Free Private Parking,Entire home/apt,316.0,79,4.96,True,1,3,1.0,3,41.33782156303917,19.826189004229736,2026-03,Center,2026-06,Bulevardi,1.415,1,1,32,2023,2023-01
902250637514348048,"ApHEARTments 3, City Center, free parking",Entire home/apt,394.0,105,4.9,True,1,2,1.0,3,41.33249,19.82293,2026-03,Center,2026-06,Myslym Shyri,0.726,1,1,42,2022,2022-01
835627885676608120,Deluxe Room 28 Blloku Area,Entire home/apt,347.0,138,4.79,True,1,1,1.0,2,41.32048,19.81763,2026-03,Center,2026-06,Blloku,0.788,1,1,55,2021,2021-01
902070021015101068,"ApHEARTments 2, City Center, Free Parking",Entire home/apt,392.0,118,4.95,True,1,1,1.0,2,41.33463,19.82375,2026-03,Center,2026-06,Myslym Shyri,0.97,1,1,47,2022,2022-01
1611538699323222468,Skyline 3 | City Center Blloku | Unique View,Entire home/apt,272.0,6,5.0,True,1,1,1.0,2,41.32085,19.81936,2026-03,Center,2026-06,Blloku,0.742,1,1,2,2025,2025-01
1264653900664106977,Jona lovely apartm city center! Dedicated parking,Entire home/apt,368.0,35,5.0,True,1,2,1.0,4,41.32928,19.8274,2026-03,Center,2026-06,Myslym Shyri,0.986,1,1,14,2024,2024-01
33356215,"1BR City Gem: Balcony, A/C & Secure Parking",Entire home/apt,429.0,202,4.96,True,1,1,1.0,2,41.33323,19.82289,2026-03,Center,2026-08,Myslym Shyri,0.788,1,1,81,2019,2019-01
1545641832963314516,20°Bs *New Bazaar,Entire home/apt,550.0,14,4.86,False,2,2,2.0,4,41.32870175294938,19.824889115989208,2026-03,Center,2026-08,Myslym Shyri,0.7,1,1,6,2025,2025-01
1247132972887049356,Violet Skander Plaza,Entire home/apt,363.0,73,4.79,False,1,2,1.0,4,41.33075438722658,19.821327018524176,2026-03,Center,2026-08,Pazari i Ri,0.464,1,1,29,2023,2023-01
1613101619546165389,Bazaar|Center Tirana View Apartment|Self Check In,Entire home/apt,493.0,16,4.94,True,1,1,1.0,3,41.332091485959765,19.823638200759888,2026-03,Center,2026-08,Myslym Shyri,0.748,1,1,6,2025,2025-01
21158953,Central Old Town Tirana apt! 1m/walk from Blvd.,Entire home/apt,732.0,202,4.98,True,2,3,2.0,4,41.32366,19.81599,2026-03,Center,2026-08,Blloku,0.522,1,1,81,2019,2019-01
1567213765481887722,Tirana City Center New Bazaar Essil Flat + Parking,Entire home/apt,536.0,18,5.0,False,1,1,1.0,3,41.33086315269609,19.82540845870972,2026-03,Center,2026-08,Myslym Shyri,0.833,1,1,7,2025,2025-01
52580380,"Lovely Apartment in ""Blloku""",Entire home/apt,245.0,186,4.8,False,0,1,1.0,2,41.32421,19.81776,2026-03,Center,2026-08,Blloku,0.38,1,1,74,2019,2019-01
1105931203349073077,"Ethos Tirana, Mediterranean vibe near Pazari I Ri.",Entire home/apt,429.0,216,4.99,True,1,2,1.0,3,41.33505,19.82916,2026-03,Center,2026-12,Bulevardi,1.432,1,1,84,2018,2018-03
1105978882705861832,"Ethos Tirana Apt.
Luxury in the heart of Tirana.",Entire home/apt,421.0,211,5.0,True,1,0,1.0,2,41.33477,19.82971,2026-03,Center,2026-12,Bulevardi,1.464,1,1,84,2018,2018-03
1317600524761977353,"""Piazza"" City Center Top Apartment",Entire home/apt,289.0,49,4.76,True,1,1,1.0,3,41.33018586987061,19.816765160188293,2026-03,Center,2026-12,Blloku,0.367,1,1,20,2024,2024-01
1099198398468031134,At Bazaar,Entire home/apt,234.0,13,4.85,False,1,0,1.0,4,41.32994993097543,19.82562130583704,2026-03,Center,2026-12,Myslym Shyri,0.815,1,1,5,2025,2025-01
39986608,2.Entire Flat City Center-With great Balcony View,Entire home/apt,271.0,446,4.89,True,1,4,1.0,3,41.32186,19.81977,2026-03,Center,2026-12,Blloku,0.637,1,1,84,2018,2018-03
8628504,"""Pazari i Ri""- at Farmers' Market: 2 beds/2 bath",Entire home/apt,293.0,168,4.78,True,2,3,2.0,4,41.32985,19.82483,2026-03,Center,2026-12,Myslym Shyri,0.729,1,1,67,2020,2020-01
684828907381309734,Central Superior B @ Enjoy Albania Apartments,Entire home/apt,462.0,238,4.89,False,2,2,1.0,5,41.332966,19.820515,2026-03,Center,2026-12,Pazari i Ri,0.639,1,1,84,2018,2018-03
1111692058498621275,Apartment in Tirana after U.S. Embassy,Entire home/apt,189.0,90,4.98,True,1,1,1.0,2,41.32074818689113,19.828306673016343,2026-03,Center,2027-03,Pazari i Ri,1.303,1,1,36,2022,2022-03
1171120180052497488,The Skyview Penthouse Tirana - Free Parking,Entire home/apt,738.0,121,5.0,True,1,1,1.0,3,41.325361418617895,19.829520904893503,2026-03,Center,2027-03,Myslym Shyri,1.224,1,1,48,2021,2021-03
949044710822184786,Skanderbeg Green Veranda @Enjoy Albania Apartments,Entire home/apt,453.0,135,4.71,False,2,3,1.0,6,41.328972026956,19.821998270237067,2026-03,Center,2027-03,Pazari i Ri,0.401,1,1,54,2021,2021-01
1501400701634638163,Stay with Evisa - City Center 1,Entire home/apt,300.0,16,5.0,True,1,1,1.0,2,41.33388301379348,19.820318727135614,2026-03,Center,2027-03,Myslym Shyri,0.731,1,1,6,2025,2025-01
